date,new_confirmed,category_value,category_label,Tweet_date,Tweet
19-06-2020,409,42,Increase the spread of COVID19,05-06-2020, RT GovCanHealth Many Canadians are facing challenges due to COVID19 The Wellness Together Canada portal is here to help and provide fre RT AccessibleGC The GoC announced COVID19 support for persons with disabilities onetime payment of 600 establishment of a Natio Canadians with disabilities are facing significant challenges because of COVID19 as they work to access essential services and care and provide for their families Learn more about the new supports announced today   Today Prime Minister Justin Trudeau announced support to help Canadians with disabilities deal with extra expenses during the pandemic Learn more  COVID19 Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Yesterday Prime Minister Justin Trudeau and DeputyPMCanada Chrystia Freeland spoke with Canadas provincial and territorial premiers on their shared response to the COVID19 pandemic Read a summary of the call here  The latest CDC COVIDView report shows that nationally the percentage of ppl testing positive for COVID19 decreased compared to last week However four regions parts of the Southeast South Central West Coast and Northwest saw slight increases   You asked Can I get COVID19 from food including delivery or restaurant takeout Learn more   Youth sports organizations As you resume activities have you planned what to do if a player visitor or coach gets sick with COVID19 CDC offers tips to protect the health and safety of staff players and visitors involved in youth sports Tips here   Preparing for hurricane season To avoid exposure to COVID19 try home delivery services to buy your disaster supplies If that is not an option for you be sure to take steps to protect your health and the health of others when running essential errands   About one in three adults used household cleaners and disinfectants unsafely to prevent COVID19 such as using bleach on food products and improperly using household cleaners and disinfectants on hands or skin Read more in CDCMMWR   Supporting healthcare providers and patients during amp after the COVID19 pandemic is a CDC priority A new framework can help clinicians amp facilities prioritize necessary healthcare visits for patients whose care should not wait   Its not safe to put a face covering on your pet or use disinfectants not meant for animals The risk of animals spreading COVID19 is considered to be low Protect pets by limiting their contact w people amp other animals outside the household Learn more   RT CDCemergency Providing care to others during COVID19 can lead to stress anxiety fear amp other strong emotions CDCgov has tips to RT CitImmCanada For general resources on COVID19 GovCanHealth has prevention tips including information for travellers without symptom RT GovCanHealth Many Canadians are facing challenges due to COVID19 The Wellness Together Canada portal is here to help and provide fre
23-06-2020,326,26,Increase the spread of COVID19,09-06-2020, Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  RT CDCemergency Its natural to experience many emotions during COVID19 Getting help can assist you in finding ways to cope with these RT SurgeonGeneral DYK COVID19 can present in a variety of ways includingFever chillsCoughShortness of breathFatigueMuscle bo RT CDCDirector With COVID19 people have taken measures to protect the vulnerable like wearing cloth face coverings and social distancin Frontline staff in longterm care facilities are taking action to protect residents families and fellow staff from COVID19 Thank you for following CDC guidance and protecting vulnerable Americans   While the percentage of certified deaths related to COVID19 is still above the epidemic threshold it is now similar to what has been observed at the peak of some flu seasons Learn more  The latest CDC COVIDView report shows that the proportion of death certificates coded as being related to COVID19 decreased for the sixth week from 137 for the week ending May 23 to 84 for the week ending May 30  Among young adult US service members on an aircraft carrier tested during a COVID19 outbreak nearly 1 out of 5 infected service members showed no symptoms Wearing cloth face coverings and social distancing may help reduce the spread of COVID19   Practice social distancing by putting space between yourself and others Continue to practice healthy habits like washing your hands for at least 20 seconds and staying home if youre sick to help slow the spread of COVID19 Learn more   If you have an upcoming essential trip into Canada reduce your wait times and limit contact by downloading the ArriveCan app COVID19   Government of Canada to fund pilot projects with ASRSQ1962 CAEFS JohnHowardCan NAACJ and StLeonardsCan to support their work for the safe reintegration of offenders under community supervision during COVID19  RT StatCaneng What are Canadians perceptions of crime and personal safety in the context of COVID19 Find out with our new crowdsourci
25-06-2020,380,101,Increase the spread of COVID19,11-06-2020, RT SurgeonGeneral DYK Washing your hands is one of the best ways to help stop the spread of COVID19 Here are 5 things to know about RT CDCDirector theNCI issued two requests for applications RFAs for its Serological Sciences Network COVID19 projects Join the pre Scientists do not know if having antibodies to the virus that causes COVID19 can protect someone from getting infected again or how long protection may last If you test positive continue to take preventive measures to protect yourself amp others More   Office building employers building owners and managers and building operations specialists can create a COVID19 workplace health and safety plan to help protect workers and clients Learn more   RT SurgeonGeneral Do you have questions about COVID19 Find answers to commonly asked questions at   RT DeputyPMCanada Guidance from the CCOHS is available to help workplaces prevent the spread of COVID19 and reopen for business For a RT cybercentreca We continue to see an increase of COVID19 phishing campaigns and malware scamsLearn how to spot malicious emai RT CPHOCanada As more services reopen across Canada many workers are returning to new environments and practices for control of COVID1 Thank you to all first responders who are on the front lines keeping Canadians safe and secure ThankYouThursday COVID19 
27-06-2020,238,66,Increase the spread of COVID19,13-06-2020, Today Prime Minister Justin Trudeau spoke with the President of Panama Laurentino Cortizo to discuss the latest developments in the COVID19 pandemic Read a summary of the call here  Beware of unsolicited texts and emails related to COVID19Be cautious if the tone of the message is threatening or urgent Dont click on links or attachmentsFollow cybercentreca for more tips  
29-06-2020,668,450,Increase the spread of COVID19,15-06-2020, Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  CDC offers tips to restaurants and bars on ways to protect employees customers amp communities and slow the spread of COVID19 Learn more   As states and localities move to resume civic life their school systems determine whether when and how to open CDC offers information to help schools protect students teachers administrators and staff and slow the spread of COVID19 Learn more   While the number of COVID19 cases is cumulative and continues to increase in the US the latest CDC COVIDView report shows that nationally the proportion of people going to the doctor or ER for COVIDlike symptoms continues to decline or remain stable   HCPs During the COVID19 pandemic prioritize inperson visits for newborns amp children under the age of 2 Learn more recommendations for pediatric care   Everyone has a role to play to reduce and slow transmission of COVID19 Social distancing is one way to prevent the spread of COVID19 This means avoiding crowded places and maintaining distance from others More prevention tips   Its National Public Service Week Thank you to all public servants who are making Canada a safer place A special shout out to all who have been working tirelessly in the fight against COVID19 NPSW 
02-07-2020,567,567,Increase the spread of COVID19,18-06-2020, To help protect our families and communities from the virus the Government of Canada announced the creation of a nationwide mobile app to notify Canadians if theyve been exposed to COVID19 Learn more   RT DigitalCDN 12 Earlier today CanadianPM announced GovCanHealths new secure digital tool to help prevent the spread of COVID19 RT GCIndigenous Many Indigenous businesses have been affected due to COVID19 Businesses can now apply for support through their local RT DeputyPMCanada If your business or organization is looking to buy or sell personal protective equipment during COVID19 check out th Today Prime Minister Justin Trudeau announced the upcoming launch of a new nationwide mobile app to provide notifications of exposure to COVID19 across Canada Learn more  Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  As of June 15 forecasts suggest the number of COVID19 deaths will continue to slow nationally with 129000 to 145000 deaths by July 11 However 9 states are likely to report more deaths in the next 4 weeks than the previous 4 weeks   HCPs Its important to have inperson newborn visits to assess health of mom and baby  Talk with parents about the increased stress of having a new baby during the COVID19 pandemic Know the symptoms of COVID19 in children   Protect yourself amp help reduce the spread of COVID19 at events amp gatherings wear a cloth face covering if able wash hands with soap amp water and avoid touching your face amp sharing items Monitor yourself for symptoms after the event For more tips see   RT CDCDirector Great to have SecAzar visit CDC this week to discuss our wholeofgovernment approach to COVID19 CDCgov has been and w Youth and summer camp administrators CDC has the tools and information to help you protect campers staff amp communities and prevent the spread of COVID19 Post signs in easily seen areas to promote protective measures More tips here   RT DeputyPMCanada If your business or organization is looking to buy or sell personal protective equipment during COVID19 check out th Min Blair had a productive conversation with FiveEyes partners on the impact of COVID19 on key areas of shared concern Countering hostile state activityDisinformationChild sexual exploitation amp abuseCybercrime and encryption  A big ThankYouThursday to the Government Operations Centre staff whove been working tirelessly on the COVID19 pandemic response to keep us safe We are grateful for your dedication in keeping Canadians informed throughout this challenging time NPSW  
06-07-2020,399,180,Increase the spread of COVID19,22-06-2020, Today Prime Minister Justin Trudeau spoke with the President of the EUCommission Ursula vonderLeyen to discuss COVID19 Read a summary of the call here  This morning Prime Minister Justin Trudeau updated Canadians on support and investments in Canadian businesses Watch his full remarks here  COVID19 RT FinanceCanada We have announced a range of measures to support Canadian businesses and help them retain their workers during COVID19 Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Youth and summer camp administrators CDC has tips to help you be prepared if staff or campers get sick with COVID19 Remember sick staff and campers should stay home Learn more about preventing the spread of COVID19 at camp   HCP Protect yourself and others from COVID19 by following these facemask dos and donts Learn more   After COVID19 was declared a national emergency emergency dept visits for lifethreatening conditions declined If you experience chest pain loss of motor function altered mental status or other lifethreatening issues seek immediate care CDCMMWR   This weeks COVIDView reports early indications that levels of COVID19 illnesses while still low may be increasing slightly in parts of the United States Hospitalization rates and deaths are still trending down Learn more   RT CitImmCanada Keep informed about how COVID19 travel restrictions and exemptions are affecting immigration refugees citizenship and RT CanadianPM Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa htt Is your family shopping online more because of COVID19 Lean how to protect yourself  
08-07-2020,267,35,Increase the spread of COVID19,24-06-2020, RT AAFCCanada We can help CdnAg food processing facilities improve worker health and safety during and beyond COVID19 Learn more abou As of June 23 More than 23 million COVID19 cases have been reported in the US with 40 states and jurisdictions reporting more than 10000 cases See how many cases have been reported in your state or county here   Institutes of Higher Education Use CDCs new tips for maintaining healthy operations during the COVID19 outbreak such as using flexible work or learning sites staggering schedules and increasing routine cleaning and disinfecting More tips   HCP Protect yourselves and others from COVID19 by safely putting on and taking off disposable respirators Learn more   Spread of the virus that causes COVID19 during and after a college spring break trip to Mexico led to an outbreak that resulted in 64 confirmed cases Learn how a university and public health department worked together to control the outbreak in CDCMMWR   Please join CDC Emergency Partners Information Connection EPIC today at 4 pm ET for a special webinar about reducing risk from COVID19 while engaging daily life celebrating the Fourth of July participating in social activities and returning to work   RT CDCGlobal Refugees face unique challenges upon resettlement in the US including a higher risk of contracting COVID19 Learn more abo Happy StJeanBaptisteDay to everyone celebrating This year practise PhysicalDistancing and celebrate with loved ones virtually StayHomeSaveLives COVID19  RT Transportgc To protect Canadians and help prevent air travel from being a source for the spread of COVID19 we will be requiring tem RT CPHOCanada 33 AVOID or strictly limit time in COVID19 risk settings like CLOSED SPACES with poor ventilation  CROWDED PLACES with RT CPHOCanada 13 2 Rules for the long game of COVID19 controlRULE 1 BE AWARE of the risks for exposure so you can make informed de RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update  
09-07-2020,371,104,Increase the spread of COVID19,25-06-2020, If youre a postsecondary student or a recent graduate you can help in the fight against COVID19 by volunteering with a local organization Find opportunities and see if youre eligible for the new Canada Student Service Grant this summer   Attention postsecondary students and recent grads The Canada Student Service Grant could provide you with a onetime payment ranging from 1000 to 5000 for taking part in service activities to support your communities COVID19 response Learn more   Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  RT NIOSH Farm owners and operators can help slow the spread of COVID19 New CDCgov and USDOL guidance is available to help farm owners RT SurgeonGeneral DYK Handwashing remains one of the best ways to prevent the spread of viruses like COVID19 Here are 5 things to As of June 22 forecasts suggest 13 states are likely to report more COVID19 deaths in the next 4 weeks than the previous 4 weeks Nationally between 130000 and 150000 total deaths are expected by July 18   RT HHSGov You can continue to make your health a priority during coronavirus by following SurgeonGeneral Jerome Adams advice to avoid Eight patients in CA were hospitalized in April 2020 with ecigarette or vaping product useassociated lung injury EVALI and COVID19 symptoms can be similar Report use of ecigarette or vaping products to your doctor during the COVID19 pandemic   Did you know Among adults the risk of severe illness from COVID19 increases with age Learn steps to reduce your risk   CDC updates amp expands list of those at risk of severe COVID19 illness Older adults amp people w underlying medical conditions remain at increased risk for severe illness CDC has now further defined age amp conditionrelated risks See todays statement   Pregnant women may be at an increased risk for severe illness from COVID19 compared to nonpregnant women Learn more in CDCMMWR   RT GovCanHealth Your health care team is here for you during COVID19 Keep up with your regular checkups Contact your primary care pro Thank you to food suppliers truck drivers and grocers for your tireless efforts to provide Canadians with the supplies and food we need to continue to fight COVID19 ThankYouThursday 
12-07-2020,244,23,Increase the spread of COVID19,28-06-2020, Protect yourself and your family from sepsis If you have these signs and symptoms get medical care immediately Healthcare providers can follow local and CDC guidance to keep you safe during the COVID19 pandemic   Planning on having some backyard BBQs Know the difference between heat cramps heat exhaustion and heat stroke Read our safety tips on how to stay cool this summer while PhysicalDistancing   COVID19 
13-07-2020,565,321,Increase the spread of COVID19,29-06-2020, The Government of Canada continues to focus on keeping Canadians safe and making sure people are supported during this challenging time Watch todays full update on COVID19  RT ESDCGC To help during COVID19 onetime taxfree payments for seniors eligible for OAS the GIS and the Allowances will be issued th RT AAFCCanada We can help CdnAg organizations redistribute surplus food to vulnerable populations in  during COVID19 Learn more abo Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Heard about contact tracing but not sure what it is Its used by health departments to prevent the spread of COVID19 Learn more  SlowtheSpread  Institutes of Higher Education CDC offers tools and information to help you protect students faculty staff and administrators during COVID19 Post signs in highly visible areas on ways to reduce the spread of the virus For tips   The latest CDC COVIDView shows indicators used to monitor COVID19 remain below the peaks from March and April However multiple parts of the US are seeing increases in levels of COVIDlike illness amp the percentage of ppl testing positive for COVID19   If you have certain underlying medical conditions you are at increased risk of severe illness from COVID19 no matter your age Find tips to protect yourself  
15-07-2020,341,10,Increase the spread of COVID19,01-07-2020, RT SurgeonGeneral There are steps we can all take to prevent the spread of COVID19 and protect ourselves and our loved ones  https RT CDCDirector CDC is closely monitoring COVID19 case increases with 48 bootsontheground teams across the US We are working with sta As of June 30 More than 25 million COVID19 cases have been reported in the US with 40 states and jurisdictions reporting more than 10000 cases See how many cases have been reported in your state or county here   HCPs mothers who were unable to initiate breastfeeding in the hospital due to COVID19 may still be able to lactate amp breastfeed with help Learn more about supporting families with relactation   If you plan to use rideshares or taxis protect yourself amp others from COVID19 during your ride Wear a cloth face covering as able and practice hand hygiene when leaving the vehicle AND when you arrive at your destination More tips   Repeated laboratory testing combined with infection prevention control interventions likely contributed to decreases in COVID19 spread in 26 Detroit skilled nursing facilities Read more in CDCMMWR   RT CDCGlobal As the world responds to COVID19 it is essential to ensure continuity of care for patients living with HIV CDCgov and  RT NIOSH New CDCgov checklist helps agricultural employers create a COVID19 assessment and control plan to protect workers and help slo Happy Canada Day  Festivities will look a little different because of COVID19 and PhysicalDistancing but we can still celebrate Canada together  virtually OhCanada VirtualCanadaDay  
16-07-2020,437,96,Increase the spread of COVID19,02-07-2020, The latest CDC COVIDView report shows that the percentage of people testing positive nationally for COVID19 continues to increase particularly in the Southeast Southwestcoast and Southcentral parts of the country Learn more   As of June 29 forecasts suggest 11 states are likely to report more COVID19 deaths in the next 4 weeks than the previous 4 weeks Nationally between 140000 and 160000 total deaths are expected by July 24   People can spread COVID19 to pets Protect your dog by limiting their contact with people outside your household as much as possible Learn more   Do your part to slow the spread of COVID191Wear a face covering when in public 2Stay at least 6 ft away from others and avoid large crowds 3Wash your hands often CDC joins SurgeonGeneral in saying COVIDStopsWithMe   This FourthOfJuly weekend if you choose to spend time outdoors at an event or gathering stay 6 ft apart amp wear a cloth face cover to slow the spread of COVID19 Learn more at   In close residential settings such as psychiatric facilities promptly identifying COVID19 cases amp applying adapted infection prevention amp control procedures are critical to protect patients amp staff See new report on one psychiatric facility  CDCMMWR  RT SurgeonGeneral Say it with me America COVIDStopsWithMeCOVID19  RT NIOSH As a bank employer your workers could be exposed to the virus that causes COVID19 while doing their job New information from RT canadabusiness Attn CdnBusiness owners DYK if your business isnt ready to reopen yet due to COVID19 CERB can help support you Due to COVID19 some provinces and territories have limited access to renew your ID If youre flying within Canada you can continue to use ID from Cdn govs that expired as of March 1 2020 until August 31 2020  travel  A big thank you to all first responders and health care workers for your dedication and tireless efforts to FlattenTheCurve ThankYouThursday COVID19  RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
20-07-2020,786,447,Increase the spread of COVID19,06-07-2020, RT CDCGlobal Healthcare workers Join CDCgov on 79 Thursday at 8am EDT for the latest COVID19 Infection and Prevention Control Global RT CDCDirector Please continue to embrace prevention strategies because they are our key weapons against COVID19  maintain 6 ft distanc Stigma hurts everyone No single group ethnicity or population in the US is more likely to spread COVID19 than others Find out how to stop COVID19 stigma in your community at   Contact tracing slows the spread of COVID19 See these answers to Frequently Asked Questions about contact tracing  SlowTheSpread  The latest CDC COVIDView report is out with new data on COVID19like illnesses hospitalization rates and deaths Check it out here   July is National MinorityMentalHealth Awareness Month Protect your mental and emotional health during COVID19 Learn healthy ways to cope with stress like exercising Get tips and resources from CDC  mentalhealthawareness  RT CPHOCanada 22 As we target COVID19 testing where the virus is spreading a low  positive keeping lt10 indicates our surveillance RT CPHOCanada 12 To date labs across  have tested 2940925 people for COVID19 w an average 3 positive overall Over the past w Be aware of COVID19 phishing scams Know what to look for and how to protect yourself Follow GetCyberSafe for more tips   RT GovCanHealth For many Canadians selfisolating at home during COVID19 could be dangerous if their home is not safe Check in with f
24-07-2020,534,102,Increase the spread of COVID19,10-07-2020, RT SurgeonGeneral Are you concerned about possible COVID19 symptoms andor exposure Check out the apple screening tool developed w  RT NIOSH If you employ waste collectors or recyclers you should have a COVID19 health and safety plan to protect employees CDC informa Protect yourself and others from COVID19 when using public transportation Practice social distancing avoid touching surfaces and practice hand hygiene Learn more   Wearing a cloth face covering CORRECTLY can help prevent the spread of COVID19 to others When you go out on essential trips follow these dos If you have a child remember those under age 2 should not wear a face covering See   As of July 6 forecasts suggest 12 states and 1 US territory are likely to report more COVID19 deaths in the next 4 weeks than previous 4 weeks Nationally between 140000 and 160000 total deaths are expected by August 1 See state level forecasts   New report in CDCMMWR found higher percentages of people in racialethnic minority groups who died of COVID19 were under 65 Read the report to learn more   If you are sick with COVID19 a public health worker may contact you to check on your health discuss who youve been in contact with and ask you to stay at home and selfisolate if youre not doing so already Answer the call to SlowTheSpread   RT CDCtravel Travel increases your chances of getting and spreading COVID19 CDC advises against nonessential international travel If y RT SurgeonGeneral Its common to feel  stress during the COVID19 pandemic Check out these tips amp resources from CDCgov to take ca RT CDCDirector Are you interested in volunteering for a COVID19 Clinical Study Visit the COVID19 Prevention Network CoVPN website to RT CDCDirector The latest COVIDView report from CDCgov shows that while more younger people are testing positive for COVID19 hospital RT CPHOCanada 16 COVID19 key concerns in  Today in lieu of a daily inperson update to the media a Friday statement has been issu RT GovCanHealth As Canada lifts some publichealth measures amp reopens parts of society well still see cases of COVID19 Thats why te RT GovCanHealth We are learning every day on COVID19 Get the most recent Canadian data by consulting our interactive data maps showing RT GetCyberSafe Cybercriminals are using COVID19 to conceal their phishing scams This can include false shipping notifications claims RT CitImmCanada Due to COVID19 service disruptions we are unable to provide accurate processing timelines Please note that we cannot o RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
27-07-2020,686,331,Increase the spread of COVID19,13-07-2020, RT CanRevAgency Reminder You can now apply for period 5 of the CERBIf youre still unable to work due to COVID19 you can apply here RT DepSecHargan COVID19 has led to anin telehealth services  have you utilized these virtual appointments Visit  RT CDCDirector In every crisis there is an opportunity The COVID19 pandemic is highlighting the need for us as a Nation to address l RT SurgeonGeneral We all have a role to play when it comes to preventing the spread of COVID19 Here are important actions we can all t Cloth face coverings may help prevent the spread of COVID19 when they are widely used in public settings When you wear a face covering you help protect those around you When others wear one they help protect people around them including you   Additionally the Southeast SouthCentral Southwest and Pacific Coast of the US are now seeing the highest percentages yet of people testing positive for COVID19 Learn more  The latest CDC COVIDView report shows the percentage of people testing positive for COVID19 decreased nationally but increased in several regions of the country  NEW Updated search feature helps find answers to your questions about COVID19 Try this new function on the FAQ page   Campers Get ready to stop COVID19 in its tracks Here are some tips on how to stay safe at summer camp   Treat your pets the same way you would treat other family members to prevent the spread of COVID19 Keep your pets away from sick people and people outside your household Read more about pets and COVID19   RT CPHOCanada 24 Throughout the pandemic kids have demonstrated curiosity caring amp asked many excellent questions about COVID19  No RT GovCanHealth Concerned about your diet during COVID19 Subscribe to our newsletter for healthyeating tips recipes and morehttps RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
29-07-2020,412,15,Increase the spread of COVID19,15-07-2020, RT CDCtravel Staying home is the best way to slow the spread of COVID19 It can be hard to remain apart from loved ones during challengi RT CDCDirector The latest COVIDView report from CDCgov shows the percentage of people testing positive for COVID19 decreased nationall HCPs COCA Call on Thursday July 16th at 2pm ET can also be found on Zoom Topic Clinical Management of Multisystem Inflammatory Syndrome in Children MISC Associated with Coronavirus Disease 2019 COVID19 Learn more   CDC and Google remind you that wearing cloth face coverings in public settings can help SlowTheSpread of COVID19 Learn more about cloth face coverings   COVID19 spreads mainly among people who are in close contact with one another less than 6 ft Wear a cloth face covering in public settings amp when around people not living in your household especially when social distancing is difficult to maintain   RT StatCaneng How is the COVID19 pandemic affecting crossborder and international travel to Canada Check out our new data to find out RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID RT GovCanHealth As provinces and territories start reopening their economies we must all act responsibly to reduce the spread of COVID
31-07-2020,513,120,Increase the spread of COVID19,17-07-2020, Today Prime Minister Justin Trudeau announced a federal investment to help provinces and territories safely restart their economies and make our country more resilient to possible future waves of the virus Details  COVID19 The latest CDC COVIDView report shows indicators used to track COVID19like illness are increasing in multiple parts of the US with the Southeast South Central and South WestCoast regions seeing higher levels of activity than those in MarchApril   COVID19 can be spread by people who do not have symptoms amp do not know that they are infected Cloth face coverings may help prevent people who have COVID19 from spreading the virus to others Learn more   In some cases people can spread COVID19 to pets But the risk of animals spreading COVID19 to humans is low There is no need to abandon or harm pets Learn more about keeping your pets safe   Clinicians Vaccination is more important now than ever to help reduce the strain of vaccinepreventable diseases on our communities and healthcare system during the COVID19 outbreak Learn how to give vaccines while keeping your patients amp practice safe   Learn how to safely clean storebought fruits and vegetables during the COVID19 pandemic   RT SecAzar There are simple actions we all should take to protect ourselves and our loved ones  and prevent the spread of COVID19 COV RT SurgeonGeneral Treat your pets the same way you would treat other family members to prevent the spread of COVID19 Keep your pets aw We can all do our part in preventing the spread of COVID19 For more info visit  or contact 18337844397 
04-08-2020,761,614,Increase the spread of COVID19,21-07-2020, RT SafetyCanada Theres a lot of information out there about COVID19 Get the straight factsFollow GovCanHealth and CPHOCanadaVis RT TCSSDC During COVID19 Canada is offering   financial support for CdnBiz   help to keep supply and trade open   internationa RT NIOSH As businesses reopen many employers may consider COVID19 testing for employees New CDCgov guidance is available for testing RT CDCDirector JAMAcurrents Dr Bauchner and I discuss strategies to fight COVID19 vaccines monoclonal antibodies convalescent ti Im so happy that were able to do something very concrete that will help people says Cynthia Ogden who leads a team at the National Health and Nutrition Examination Survey The team turned their lab vehicles into mobile COVID19 testing sites   A statewide survey of Indiana residents in late April estimated that COVID19 infections were 10 times that of reported cases which is in line with previous antibody studies Learn more in CDCMMWR   Late Aprilearly May antibody tests from some Atlanta households showed most residents had not been infected with COVID19 Black residents had higher rates of past infection highlighting the need to address racial amp ethnic health inequities Learn more   New report Based on a study of the number of people with SARSCoV2 antibodies in 10 US metro areas in spring 2020 the estimated number of COVID19 cases in 7 of the 10 areas studied was 10x higher than the number of reported cases Read more   Wearing a cloth face covering correctly can help prevent the spread of COVID19 to others When you go out on essential trips follow these dos If you have a child remember those under age 2 should not wear a face covering See   RT CDCGlobal Healthcare workers Join CDCgov on 723 Thursday at 8am EDT for the latest COVID19 Infection and Prevention Control Global RT csiscanada DYK that  companies and researchers involved in the COVID19 vaccine developmenttreatment may be at risk of foreign int RT CPHOCanada 33 Limiting disruptions to health social and other support services during COVID19 is a priority for all jurisdictions RT CPHOCanada 13 COVID19 key concerns in  as jurisdictions proceed with gradual reopening publichealth closely monitors local epi RT GovCanHealth LIVE Federal briefing on the response to COVID19   RT CSCSCCen Planning to visit an inmate at one of our institutions during COVID19 Use our screening questions to see if it is safe to Theres a lot of information out there about COVID19 Get the straight factsFollow GovCanHealth and CPHOCanadaVisit  Download GoCs app   RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
07-08-2020,424,50,Increase the spread of COVID19,24-07-2020, RT MinIndServ Today the Government of Canada provided an update on COVID19 and Indigenous communities highlighting the excellent cont RT FinanceCanada Reminder if you own a business and are looking for financial support due to COVID19 visit  for RT GovCanHealth New diagnostic tests for COVID19 in  like pointofcare tests provide faster and more convenient testing for patient RT SurgeonGeneral There are actions we can all take to protect ourselves and those around us from COVID19 COVIDStopsWithMe  See the latest CDC COVIDView report with new data on COVID19like illnesses hospitalization rates and deaths Check it out here   CDCs COVID19 Health Equity Strategy describes what we can do to support those disproportionately affected by COVID19 like racial amp ethnic minority groups essential amp frontline workers people living in rural areas or those w substance use disorders   Laboratory professionals New guidance now available for using pooled samples for COVID19 diagnostic screening and surveillance testing Guidance includes information on reporting limitations and testing systems See full guidance here   HCPs Pregnant women and their families should be counseled about the potential increased risk of severe illness from COVID19 and on measures to prevent it Pregnancyspecific case data are available and updated weekly   Parents You may have questions about how your child will return to school this fall during the COVID19 pandemic A new decisionmaking tool is available to help keep your family safe and prepare for the upcoming school year Learn more   Cloth face coverings may help prevent the spread of COVID19 when they are widely used in public settings When you wear a face covering you help protect those around you When others wear one they help protect people around them including you More  A new CDCMMWR report shows that young previously healthy adults can take a long time to recover from COVID19 The study found that nearly 1 in 5 adults ages 1834 who had milder outpatient COVID19 had not returned to their usual health after 1421 days   Clinicians Do you have questions about how to safely administer vaccines during the COVID19 outbreak Check out CDCs latest guidance on vaccine planning during the COVID19 pandemic   COVID19 is a new disease caused by a novel or new coronavirus that has not previously been seen in humans The name of this disease was selected following the WHO best practice for naming of new human infectious diseases  RT CDCemergency TakeAction to slow the spread of COVID19 by wearing a cloth face covering in public spaces keeping at least 6 feet of RT GovCanHealth On this InternationalSelfcareDay and especially during the COVID19 pandemic remember to take care of yourself and foc Planning to spend time outdoors soaking up some sun Check out our safety tips on how to stay cool this summer while PhysicalDistancing  COVID19  RT GovCanHealth New diagnostic tests for COVID19 in  like pointofcare tests provide faster and more convenient testing for patient RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
10-08-2020,681,451,Increase the spread of COVID19,27-07-2020, RT HHSGov The US is outpacing the world with an unprecedented number of COVID19 tests completing more than 52 million tests and now a RT SurgeonGeneral DYK Cloth face coverings may help prevent people who have COVID19 but dont know that they have it or arent exper HCPs COCA Call on Tuesday July 28 at 2pm ET will be available on Zoom Topic Coronavirus Disease 2019 COVID19 and Diabetes The Importance of Prevention Management and Support Learn more  COVID19  RT CDCDirector During the COVID19 pandemic we must continue to maintain essential public health services like TB prevention amp control School  administrators COVID19 poses new challenges for returning to school this fall Prepare for the upcoming school year by taking steps to protect the health of students staff and their families See guidance for safely returning to school   Thinking of reopening your restaurant or bar Consider these tips to protect employees customers and communities and slow the spread of COVID19   However latest CDC COVIDView report also indicates that COVID19like illnesses are on the rise in the Midwest Central and Mountain regions of the country Learn more  The latest CDC COVIDView report indicates that while COVID19like illnesses are starting to decline in the Southeast South Central and South WestCoast regions they are still at higher levels compared to MarchApril  Its important to take care of yourself while taking steps to slow the spread COVID19 Contact your healthcare provider if you feel sick or are concerned about your health for any reason Learn more   Wear face coverings in public Stay at least 6 feet apart Wash your hands Help slow the spread of COVID19 Learn more   RT csecst Opportunists are trying to profit from peoples concern over COVID19  Cyber criminals will try to trick you into clicking on RT Transportgc PhysicalDistancing is a surefire way to help slow the spread of COVID19 but if youre travelling its not always pos Dont fall for COVID19 scams Remember to only follow official sources like CPHOCanada and GovCanHealth to obtain information  RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update  
