date,new_confirmed,category_value,category_label,Tweet_date,Tweet
11-06-2020,405,-67,Decrease the spread of COVID19,28-05-2020, Canada is ready to do our part as we help bring the world together in the fight against COVID19 Read PM Trudeaus remarks from todays meeting with world leaders and international organizations   RT ESDCGC The GoC is taking significant action to support Canadian families during COVID19 through measures such as CEWS CER Watch live Prime Minister Justin Trudeau participates in a joint press conference with the SecretaryGeneral of the UN AntonioGuterres and the Prime Minister of Jamaica AndrewHolnessJM COVID19  Prime Minister Justin Trudeau the UN SecretaryGeneral AntonioGuterres and the Prime Minister of Jamaica AndrewHolnessJM will convene world leaders and international organizations in a joint initiative Learn more  COVID19 Watch live Prime Minister Justin Trudeau delivers remarks at the United Nations HighLevel Event on Financing for Development in the Era of COVID19 and Beyond   RT GovCanHealth It can be really hard for kids to understand why they have to stayhome and practice physicaldistancing during COVID19 Your day to apply for CECRA for small businesses depends on your province or territory Details  COVID19 RT CDCtravel Travel increases your chances of getting and spreading COVID19 CDC advises against nonessential international travel If y RT NIOSH Wildland Firefighters Do you have questions about safely responding to fires at different geographic locations during COVID19 This week CDC received 15 models to forecast possible COVID19 deaths in the US As of May 25 the forecasts suggest the increase in total number of deaths to continue to slow but exceed 115000 by June 20 Forecasts vary by state see yours here   Help prevent the spread of COVID19 Avoid close contact with people who are sick wash hands often for at least 20 seconds avoid touching your face and practice social distancing by putting space between yourself and others   RT HHSGov Find important COVID19 info  from social distancing to effective cleaning to maintaining your mental health  in our COVID Working with state amp local health officials schools determine whether and how to reopen or stay open CDC offers considerations for decisionmaking as well as guiding principles for protecting students teachers amp staff during the COVID19 pandemic See   RT CDCEnvironment Hurricane season starts June 1 During the COVID19 pandemic give yourself more time than usual to prepare your emerge RT CreakyJoints Save the date May 29th at 3pm ET Join us for an important Covid19 discussion featuring experts from the CDC and United RT OpenGovCan Children just like adults have an important role to play in preventing the spread of COVID19 Explore GovCanHealths RT CSCSCCen ThankYouThursday to our staff who continue working at our womens sites during COVID19 You are key in encouraging women RT ESDCGC The GoC is taking significant action to support Canadian families during COVID19 through measures such as CEWS CER RT StatCaneng What do we know about the family and social concerns of Canadians in the context of the COVID19 pandemic Find the answer This ParamedicServicesWeek we are thanking paramedics across Canada who are working tirelessly on the front lines during COVID19 to keep us safe and healthy ThankYouThursday OntParamedic 
14-06-2020,377,-90,Decrease the spread of COVID19,31-05-2020, Practice social distancing by putting space between yourself and others Continue to practice healthy habits like washing your hands for at least 20 seconds and staying home if youre sick to help slow the spread of COVID19 Learn more   RT CDCDirector New in CDCMMWR CDC amp academic partners narrow timeline of when COVID19 limited community transmission likely started in The latest CDC COVIDView report shows that the proportion of death certificates coded as being related to COVID19 decreased for a fifth week from 159 the week before to 98 for the week ending May 23   Get your information about COVID19 from reliable sources like GovCanHealth CPHOCanada and local provincial or territorial public health authorities  
15-06-2020,360,-17,Decrease the spread of COVID19,01-06-2020, The Government of Canada is taking immediate action to support small towns and big cities across the country to restart the economy and create good wellpaying jobs Learn more  COVID19  Today Prime Minister Justin Trudeau spoke with President Alejandro Giammattei of Guatemala to discuss the latest developments in the COVID19 pandemic Read a summary of the call here  RT GovCanHealth Find mentalhealth resources support for parents activities for kids and much more on our COVID19 Resources for Parent RT GovCanHealth Communities now have access to updated guidance on how to prevent the spread of COVID19  As more areas of the country r Today Prime Minister Justin Trudeau announced that funding delivered through the federal Gas Tax Fund will be accelerated this year to help communities as quickly as possible Learn more  COVID19 Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  RT SurgeonGeneral Hurricane season starts today June1st During the COVID19 pandemic give yourself more time than usual to prepare CDC offers tips to Youth Sports Organizations on ways to protect players families and communities and slow the spread of COVID19 Learn more   RT CDCDirector We do not know yet if the antibodies can protect you from COVID19 reinfection Regardless of your antibody test results DYK Taking breaks from news stories and social media taking care of your body and connecting with loved ones are great ways to reduce stress during the COVID19 pandemic Watch this video for more tips   Protect yourself from COVID19 when going shopping Order online or use curbside pickup if possible wear a face covering practice socialdistancing and wash your hands with soap and water after leaving the store Get more tips   The latest CDC COVIDView shows that people 65 have the highest rates of COVID19 hospitalizations Protect people most at risk for serious illness by taking the recommended actions to slow the spread of COVID19 Learn how you can help   Hurricane season starts June 1 During the COVID19 pandemic give yourself more time than usual to prepare your emergency food water and medical supplies Learn more   RT csecst Looking after your cybersecurity during COVID19 can seem like a tedious task but it doesnt have to be Taking just a few m RT CanRevAgency Do you receive COVID19 emergency payments You can now register your personal or payroll account for CRA direct deposit
16-06-2020,320,-40,Decrease the spread of COVID19,02-06-2020, Today Prime Minister Justin Trudeau addressed Canadians on efforts to secure personal protective equipment and supplies Watch his full remarks from this morning here  COVID19 Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Dental HCPs COCA Call on Wednesday June 3rd at 2pm ET will also be available on COCAs Facebook profile via Facebook Live Topic Guidance for Dental Settings During the COVID19 Response Learn more   ICYMI Watch CDC experts discuss managing chronic illness during the COVID19 pandemic in this Facebook Live hosted by CreakyJoints and the Global Healthy Living Foundation  RT CDCemergency Cover your cough COVID19 spreads through respiratory droplets when an infected person coughs sneezes or talks Additio As schools businesses and community organizations begin to resume operations during COVID19 protect yourself and others when using public transportation Keep 6 feet between yourself amp others when possible and wear a cloth face covering Find more tips   Nursing home and assisted living facility staff You protect vulnerable residents from COVID19 CDCs new training webinars can help   Finding fun and safe ways to take care of yourself can help you cope with stress during the COVID19 pandemic Learn more   To slow the spread of the virus that causes COVID19 a US Air Force Basic Military Training in Texas used a series of public health mitigation strategies between March 1  April 18 2020 Read more from CDCMMWR   The latest CDC COVIDView data show that COVID19associated hospitalization rates are highest among American IndianAlaska Natives Blacks and HispanicsLatinos Existing disparities can make these groups more vulnerable to COVID19 outbreaks   Protect yourself from COVID19 Callin prescriptions ahead of time and use drivethru windows curbside services mailorder or other delivery services Read more tips here   Health Depts CDCs new interim guidelines for COVID19 antibody testing are now available Guidelines include recommendations and considerations including how to minimize false positive test results Learn more   RT CDCemergency Changes in routine during the COVID19 outbreak can be hard for children Watch for signs of stress in your child such a RT csiscanada Be mindful of what you share on social media as reliable information is vital to flattenthecurve of COVID19Here are s RT CanadianPM Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa htt We can all do our part in preventing the spread of COVID19 For more info visit  or contact 18337844397  RT GovCanHealth Workplaces still need to be vigilant about COVID19 during reopening CCOHS has free posters and tip sheets to help you
18-06-2020,367,-19,Decrease the spread of COVID19,04-06-2020, Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  RT NIOSH Office building employers building owners and managers and building operations specialists can create a COVID19 workplace hea This week CDC received 20 models to forecast possible COVID19 deaths in the US As of June 1 the combined forecast suggests the increase in total number of deaths will continue to slow with between 118000 and 143000 deaths by June 27 See   When parents and caregivers communicate about COVID19 with their children calmly and openly they can lessen their childrens fears about the disease Learn more about talking with children about COVID19   If you use public transit consider what options are feasible practical and acceptable for you to help protect yourself and others by slowing the spread of COVID19 see   Planning for hurricane season may be different this year Know how to prepare for hurricane season during the COVID19 pandemic to keep yourself and your loved ones safe  Cristobal  Nursing homes should consider the current COVID19 situation in their facility amp the community and refer to guidance from local amp state officials when making decisions about relaxing restrictions Learn more about updated CDC guidance   RT ESDCGC Wonder what you can do to improve MentalHealth in your workplace specifically during COVID19 Check out our list of too RT TBSCanada Rent relief is coming to commercial tenants in federal buildingslands affected by COVID19 Find out if your small busines RT StatCaneng Have Canadians changed their behaviour since the COVID19 pandemic began Check out our new article to find out whether Ca Thank you to all doctors nurses first responders and essential business workers You are Canadas heroes ThankYouThursday COVID19 
20-06-2020,390,-19,Decrease the spread of COVID19,06-06-2020, The Government of Canada is committed to continuing to listen and work in partnership with persons with disabilities while addressing the impacts of COVID19 Learn more about todays announcement   CDC thanks all nursing home staff You are healthheroes comforting residents and keeping communities safe from COVID19 CDC has resources to help   Text email or call friends and neighbours to check in and offer to get them food or supplies COVID19 StrongerTogether  
21-06-2020,318,-72,Decrease the spread of COVID19,07-06-2020, Its natural to experience many emotions during COVID19 Getting help can assist you in finding ways to cope with these feelings Here are resources   CDC offers tips to Youth Sports Organizations on ways to protect players families amp communities and slow the spread of COVID19 Learn more   There is a lot of information out there about COVID19 Get the facts straightFollow GovCanHealth and CPHOCanadaVisit  Download GoCs app  
22-06-2020,300,-18,Decrease the spread of COVID19,08-06-2020, RT csecst COVID19related phishing attempts are on the rise Be cautious if the tone of the message is urgentthreatening Look fo RT FinanceCanada Looking for financial help during COVID19 There is an online tool available to identify all financial support that the Today Prime Minister Justin Trudeau spoke with the President of Liberia George Weah about the latest developments in the COVID19 pandemic Read a summary of the call here  If youre a Canadian employer whose business has been affected by COVID19 you may be eligible for the Canada Emergency Wage Subsidy to help you rehire workers prevent further job losses and resume operations after the crisis Learn more   Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  RT CDCDirector As CDCgovs Dr Butler told TIME by understanding more about the dynamics of the spread of COVID19 in the community we Caring for someone living with Alzheimers disease or another type of dementia Take additional steps to protect and care for them and yourself during the COVID19 pandemic   New CDCMMWR highlights first cases of COVID19 in US household pets which occurred in two pet cats in NY Although COVID19 can occasionally spread from people to animals there is no evidence that animals play a significant role in spreading COVID19   Social distancing is the best way to slow the spread of COVID19 but it may make new amp expecting parents feel stressed or isolated Learn how to cope with stress and anxiety  
24-06-2020,279,-47,Decrease the spread of COVID19,10-06-2020, As of June 9 Almost 2 million COVID19 cases have been reported in the US with 37 states and jurisdictions reporting more than 10000 cases Continue to slow the spread by wearing a cloth face covering and washing your hands often   CDC offers general considerations to help communities of faith decide how best to practice their beliefs while slowing the spread of COVID19 and keeping their staff and congregations safe Learn more   RT DrKhabbazCDC In a new study CDCgov pathologists found that the virus that causes COVID19 lodges itself deep in the lungs and also a Do you know a new or expectant parent Reach out and offer support during COVID19 while maintaining social distance Find ways to connect   For every data point there is a human story And for every story there are many unsung heroes that we never hear about says Guillermo Memo Sanchez a CDC diseasedetective and COVID19 responder Read his story   RT CDCtravel If you travel protect yourself amp others from COVID19 during your trip Clean your hands often Avoid close contact w RT CPHOCanada 15 COVID19 key concerns in  Today in lieu of a daily inperson update to the media I have issued a statement you ca Stay up to date on the current COVID19 situation by visiting the GoCs website  and by downloading the app   RT CPHOCanada 22 As we target COVID19 testing where the virus is spreading a low  positive keeping lt10 indicates our surveillance RT CPHOCanada 12 To date labs across  have tested 1955719 people for COVID19 w an average 5 positive overall Based on the la RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  COVID19 Situ
26-06-2020,172,-208,Decrease the spread of COVID19,12-06-2020, RT CitImmCanada Protect yourself from immigration fraud and COVID19 misinformationFor the most accurate and recent updates on travel Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Today Prime Minister Justin Trudeau and DeputyPMCanada Chrystia Freeland discussed continued efforts to address the impacts of COVID19 with premiers  The latest CDC COVIDView report shows that after declining for several weeks the percentage of people testing positive nationally for COVID19 increased slightly compared to last week CDC will continue to monitor this indicator   The coming weeks could see a possible increase of COVID19 cases as states reopen Its too soon to tell if this will happen but CDC is working closely with state health departments to monitor activity Learn more about COVID19   Employers Antibody tests for COVID19 should not be used to determine if someone can return to work There is not enough information yet to say whether someone will be immune and protected from reinfection if they have antibodies to the virus More   Its time to slow the spread of COVID19 Health departments communicate the importance of contact tracing with your communities CDC has a toolkit to help   As of June 8 forecasts suggest the total number of COVID19 deaths will exceed 124000 by July 4 Additionally 6 states will likely see the number of new deaths reported between June 8 and July 4 exceed the number reported over the last 4 weeks   A May survey of public attitudes behaviors amp beliefs regarding COVID19 recommendations found widespread support of stayathome orders amp nonessential business closures Most participants also reported adhering to public health guidelines See CDCMMWR   CDC recommends using an EPAregistered household disinfectant to protect against the virus that causes COVID19 Visit the EPAs website for a list of products that meet EPAs criteria for use against the virus See List N   RT CDCemergency Do you know a new or expectant parent Reach out and offer support during COVID19 while maintaining social distance Fin RT rcmpgrcpolice The RCMP urges boaters to stay safe during the COVID19 pandemic Comply with the current public health orders and avoi RT CPHOCanada 19 COVID19 key concerns in  Today in lieu of a daily inperson update to the media I have issued a statement you ca RT CitImmCanada Protect yourself from immigration fraud and COVID19 misinformationFor the most accurate and recent updates on travel Get your information about COVID19 from reliable sources like GovCanHealth CPHOCanada and  local provincial or territorial public health authorities   RT TravelGoC If you are outside of Canada read our tips to stay safe     COVID19  RT GovCanHealth Just because youre young and healthy doesnt mean that youre immune to COVID19 Watch Matts story about his experien RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  COVID19 Situ
28-06-2020,218,-20,Decrease the spread of COVID19,14-06-2020, PhysicalDistancing means more time online Protect yourself and your loved ones and stay cyber safe  COVID19 
30-06-2020,286,-382,Decrease the spread of COVID19,16-06-2020, Today Prime Minister Justin Trudeau discussed the latest developments in the COVID19 pandemic with the President of Angola Joo Loureno Read a summary of the call here  RT AAFCCanada COVID19 caused challenges to Canadas food system 50M is available to help organizations manage and redistribute surplu Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  RT CDCDirector NEW COVID19 information is available to help you decide whether to go out and what precautions to take if you do includi Everyone reacts differently to stressful situations like COVID19 You may feel anxiousness anger sadness or overwhelmed If you or a loved one is feeling overwhelmed get support 247 by calling 18009855990 or text TalkWithUs to 66746 Learn more   Restaurants and Bars Use CDCs new tips such as staggered shifts amp modified job duties for people at higher risk for severe illness to maintain healthy operations during the COVID19 outbreak More tips   Take simple daily precautions to help prevent the spread of respiratory illnesses like COVID19 Learn how to protect yourself from COVID19   Practice social distancing by putting space between yourself and others Continue to practice healthy habits like washing your hands for at least 20 seconds and staying home if youre sick to help slow the spread of COVID19 Learn more   Parents During COVID19 wellchild visits are especially important for children under 2 Schedule your childs routine visit so the healthcare provider can check your childs development amp provide recommended vaccines Learn more   RT fema If you are struggling with stress or mental health concerns due to COVID19 or after a disaster there is help availableThe d Home may not be a safe place for everyone As we are staying home and practicing PhysicalDistancing know that you are not alone If you fear for your safety or the safety of a family member call 911 or your local police COVID19   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  COVID19 Situ RT GovCanHealth Masks hygiene workplace stress CCOHS is your onestopshop for all the latest COVID19 workplace health and safety
01-07-2020,0,-286,Decrease the spread of COVID19,17-06-2020, RT TCSSDC COVID19 relief measures have been put in place for Indigenous businesses Up to 40000 will be available to small and medium Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Rideau Cottage in Ottawa  Today Prime Minister Justin Trudeau and Ralph Gonsalves Prime Minister of Saint Vincent and the Grenadines discussed the latest developments in the COVID19 pandemic Summary of the call  To support the many Canadians across the country that are still facing a really tough time due to COVID19 the Government of Canada is extending the Canada Emergency Response Benefit Learn more   RT CDCDirector We must gear up for an additional potential challenge both flu and COVID19 could peak simultaneously and place a tremend As of June 16 more than 21 million COVID19 cases have been reported in the US with 37 states and jurisdictions reporting more than 10000 cases See how many cases have been reported in your state   Data analyses of Atlanta COVID19 patients found people who are older Black or have underlying conditions such as diabetes had higher risk for hospitalization Take preventive measures to protect higher risk groups CDCMMWR   If you must travel take these steps to protect yourself amp others from COVID19 during your trip   RT CDCDirector Protect yourself from COVID19 Callin prescriptions ahead of time and use drivethru windows curbside services mailor RT CPHOCanada 22 As we target COVID19 testing where the virus is spreading a low  positive keeping lt10 indicates our surveillance RT CPHOCanada 12 To date labs across  have tested 2216730 people for COVID19 w an average 4 positive overall Based on the la RT GovCanHealth Are members of your community looking for COVID19 resources Find factsheets infographics handouts and other info in m
03-07-2020,319,-248,Decrease the spread of COVID19,19-06-2020, RT GovCanHealth If it seems sensational it probably is Help us fight misinformation about COVID19 by using reliable sources Start Today Prime Minister Justin Trudeau and DeputyPMCanada Chrystia Freeland spoke with provincial and territorial premiers to discuss their shared response to the COVID19 pandemic Read a summary of the call here  The latest CDC COVIDView report shows that after decreasing nationally during May and early June the percentage of people testing positive for COVID19 increased slightly in some parts of the country Learn more   Data analyses of some Atlanta COVID19 patients found people who are older Black or have underlying conditions such as diabetes had higher risk for hospitalization Take preventive measures to protect higher risk groups CDCMMWR   If youre sick with COVID19 amp your pet becomes sick dont take your pet to the veterinary clinic yourself Call your veterinarian amp let them know you have been sick with COVID19   What do you need to know about COVID19 if you work with people with disabilities in GroupHomes Learn more   RT CitImmCanada Visit our website for more information on how COVID19 restrictions have impacted IRCC Visa Application Centres biometri RT GovCanHealth Physicaldistancing remains one of our best tool in the fight against COVID19 If you need to go out stay two metres ap Get your information about COVID19 from reliable sources like GovCanHealth CPHOCanada and local provincial or territorial public health authorities   RT GovCanHealth If it seems sensational it probably is Help us fight misinformation about COVID19 by using reliable sources Start RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  COVID19 Situ
04-07-2020,226,-93,Decrease the spread of COVID19,20-06-2020, Small businesses like Biscotti amp cie in Chelsea Quebec create jobs grow our economy and enrich our communities During his visit Prime Minister Justin Trudeau highlighted measures to support Canadians and businesses during COVID19 Learn more   Restaurant and bar owners Have you planned what to do if a staff member gets sick with COVID19 CDC offers tips to protect the health and safety of staff and customers Tips here  
07-07-2020,232,-167,Decrease the spread of COVID19,23-06-2020, RT CDCGlobal Healthcare workers Join CDCgov on 625 Thursday at 8am EDT for the latest COVID19 Infection and Prevention Control Global CDC Emergency Partners Information Connection EPIC Webinar June 24 at 4 pm ET Your COVID19 Questions AnsweredDaily Life Social Interaction Returning to Work amp More Learn about reducing COVID19 risk while engaging in activities outside the home   New info for caregivers and parents of people with developmental or behavioral disorders to help you protect yourself and others during COVID19 Learn more   RT HHSGov Keep coronavirus out of your home by regularly disinfecting items and hightouch surfaces in your household SurgeonGeneral RT cybercentreca CSECSTs cybercentreca has been asked to provide cyber security advice and guidance for the COVID19 exposure noti RT DeputyPMCanada Its important to prioritize your cyber safety during COVID19 While you work and stay socially connected online lea RT StatCaneng Are you living with a longterm condition or disability If so let us know how the COVID19 pandemic has been affecting y If you have an upcoming essential trip into Canada reduce your wait times and limit contact by downloading the ArriveCan app COVID19   RT GovCanHealth If you are an essentialworker and are not experiencing symptoms of COVID19 you may be exempted from mandatory quaranti RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update  
10-07-2020,321,-50,Decrease the spread of COVID19,26-06-2020, When the pandemic started BigRigBrewery had to close their doors With the Canada Emergency Wage Subsidy they were able to hire back almost all of their staff Learn more about the supports available for businesses like this one during COVID19   RT CDSGC The Government of Canada is building an exposure notification app to help stop the spread of COVID19  RT GovCanHealth COVID19 can make anyone sick but older Canadians may face a higher risk of serious complications Find resources and ti RT DeputyPMCanada If you are a Canadian business affected by COVID19 you may be eligible for the Canada Emergency Wage Subsidy Lear Yesterday Prime Minister Justin Trudeau and DeputyPMCanada Chrystia Freeland discussed continued efforts to address the impacts of COVID19 with Canadas provincial and territorial premiers Read a summary of the call here  The latest CDC COVIDView shows indicators used to track COVID19 illness are rising  of ppl testing positive amp seeking care in a medical setting but increases in indicators that track serious illness hospitalizations amp deaths have not yet been seen   Protect yourself amp others from COVID19 while camping Wear a cloth face covering in public places like restrooms amp picnic areas at campsites amp on trails Keep at least 6 feet of physical distance between yourself amp others amp frequently wash your hands   If you think or know you have COVID19 and had symptoms stay home and away from other people Learn more about CDCs recommendations about when you can be around others   Are you or a loved one living with underlying medical conditions  or taking care of someone who is Learn how you can reduce your and their risk of infection from COVID19   RT CDCGlobal The COVID19 pandemic is impacting the fight for an AIDSfree generation CDCgov and PEPFAR remain dedicated to both respo FiveEyes partners met on June 17 to discuss the impact of COVID19 on areas of national security Read more on areas of collaboration here  GoC amp redcrosscanada are working together to ensure federal support for Quebec longterm care facilities COVID19  RT StatCaneng How much do Canadians trust each other during the COVID19 pandemic Approximately 37000 Canadians completed our online RT rcmpgrcpolice The RCMP would like to remind boaters that travel between  and the  is still restricted due to COVID19 We will co RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID RT GovCanHealth COVID19 can affect people of all ages Even if you are young and healthy symptoms can be severe Watch Matts story abo
11-07-2020,221,-100,Decrease the spread of COVID19,27-06-2020, New tips released for institutes of higher education to help you prepare when students faculty staff or administrators get sick with COVID19 Close off areas used by a sick person for cleaning amp disinfection and notify local health officials More here  
14-07-2020,331,-234,Decrease the spread of COVID19,30-06-2020, If you tested positive for COVID19 and have no symptoms stay home and away from other people Learn more about CDCs recommendations about when you can be around others after COVID19 infection   Healthcare providers Learn how telehealth technology can help you safely provide necessary care to patients during the COVID19 pandemic   Survey of people with COVID19 in Colorado finds half reported close contact with someone with symptoms of or labconfirmed COVID19 in the 14 days before showing symptoms If you have COVID19 symptoms stay home and avoid contact with others CDCMMWR   A survey of COVID19positive patients found that more than half could not identify having contact with a person who had COVID19 Take steps to protect yourself and slow the spread See CDCMMWR   RT CDCEnvironment Everyone reacts differently to stressful situations like COVID19 You may feel anxiousness anger sadness or overwhe RT CDCDirector CDCgov is leveraging all available surveillance systems to monitor COVID19 and protect at risk populations We are work RT CanBorder As CanadaDay and the FourthOfJuly approach CanBorder reminds travellers that COVID19 restrictions on all discretionary RT TravelGoC If you become sick abroad and think you may have COVID19 avoid contact with others and follow our advice      CPHOCanada is the best source for COVID19 news and updates On this SMDay wed like to highlight some of the accounts that keep us informed during COVID19
17-07-2020,405,-32,Decrease the spread of COVID19,03-07-2020, Today Prime Minister Justin Trudeau visited the MoissonOutaouai food bank Like many organizations they were able to access funding to help continue their essential work Learn more about the supports available during COVID19   RT ESDCGC Did you hear The CERB has been extended to help those who have stopped working or working reduced hours due to COVID19 Lea RT FinanceCanada If you are in need of financial support due to COVID19 visit the digital benefits finder for a list of benefits that m Looking to make a splash this summer Here are some tips to help prevent the spread of COVID19 for those who operate public pools hot tubs or water playgrounds   RT ESDCGC Did you hear The CERB has been extended to help those who have stopped working or working reduced hours due to COVID19 Lea RT GovCanHealth What are the epidemiological social and economic impacts of COVID19 on the country Reports maps and data are availabl RT GetCyberSafe Security isnt just a big deal for brickandmortar stores Many businesses have moved online during COVID19 and its e RT csiscanada Get up to date and accurate information on COVID19 from trusted sources like GovCanHealth and CPHOCanada   RT CPHOCanada Fearing a positive result and avoiding COVID19 testing affects everyone People who get tested are also protecting those We can all do our part in preventing the spread of COVID19 For more info visit   or contact 18337844397  RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
18-07-2020,330,-75,Decrease the spread of COVID19,04-07-2020,
21-07-2020,573,-213,Decrease the spread of COVID19,07-07-2020, RT SafetyCanada There is a lot of information out there about COVID19 get the facts straightFollow GovCanHealth and CPHOCanadaVi As of July 6 In the last 7 days 9 states have reported more than 10000 new COVID19 cases Wear cloth face coverings keep 6ft between yourself and others and wash your hands often Interested in data from your state See the COVID Data Tracker   The latest CDC COVIDView report shows that COVID19 activity remains below the peaks seen in March and April but is increasing in several parts of the country Find out if COVID19 activity is increasing in your area   RT CDCDirector In close residential settings such as psychiatric facilities promptly identifying COVID19 cases amp applying adapted infec COVID19 can spread from people to animals through close contact Take steps to keep your pet safe from COVID19   SocialDistancing is one of the best tools to avoid being exposed to COVID19 To help SlowTheSpread of COVID19 keep key times in mind for when to SocialDistance Learn more   Over 16000 workers in meat and poultry processing facilities in 23 states were infected with COVID19 in April and May Learn more about infections among workers at meat and poultry processing facilities and steps facilities can take to slow the spread   If you travel take these steps to protect yourself amp others from COVID19 during your trip   RT CDCDirector CDC recommends using an EPAregistered household disinfectant to protect against the virus that causes COVID19 Visit the RT GovCanHealth Essentialworkers entering  Dont forget to continually monitor your health for signs and symptoms of COVID19 and fol RT CPHOCanada 22 As we target COVID19 testing where the virus is spreading a low  positive keeping lt10 indicates our surveillance RT CPHOCanada 12 To date labs across  have tested 2975711 people for COVID19 w an average 3 positive overall Over the past w There is a lot of information out there about COVID19 get the facts straightFollow GovCanHealth and CPHOCanadaVisit  Download GoCs app   RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
22-07-2020,543,-30,Decrease the spread of COVID19,08-07-2020, To better understand the impacts of COVID19 on our economy the Minister of FinanceCanada Bill Morneau presented an economic and fiscal snapshot earlier today Read it here   RT FinanceCanada NOW LIVE Minister Morneau presents the Economic and Fiscal Snapshot to Canadians  COVID19 Eco Watch live Prime Minister Justin Trudeau addresses Canadians on the COVID19 situation from Parliament Hill in Ottawa  As of July 7 Almost 3 million COVID19 cases have been reported in the United States The number of cases continue to increase with larger increases in the Southeast Southwest and West Coast See how many cases have been reported in your state   In some situations COVID19 can spread from people to animals If you are sick avoid contact with your pet to keep them healthy There is no need to surrender your pet if you are sick  Learn more about pets   DYK Increased stress can lead to increases in alcohol amp substance use If you or someone you care about is starting to use alcohol or other substances or is increasing their use during the COVID19 pandemic see these resources   It is common to feel more stress during the COVID19 pandemic Use these CDC tips and resources to take care of your loved ones mental health and your own  MinorityMentalHealth MentalHealthAwareness  Q How do I clean fruits and vegetables during COVID19A  Do NOT wash produce with soap disinfectant or any other chemical Rinse fruits and vegetables under cold running tap water Scrub uncut firm produce with a clean brush  If youve been in close contact with a person who has COVID19 a public health worker may call to let you know youve been exposed Answer the call to SlowTheSpread Learn what happens during contact tracing   RT CDCDirector Teachers amp School Staff We are not defenseless against COVID19 Once your school reopens remind students to Wash han RT CDCEnvironment Q How do I clean fruits and vegetables during COVID19A    Do NOT wash produce with soap disinfectant or any ot RT GovCanHealth To help reduce the spread of COVID19 clean surfaces often but do it safely Read and follow the instructions on the lab Get the facts on nonmedical masks and face coveringsLearn how to protect others the appropriate uses and limitations  COVID19  RT GovCanHealth As new evidence emerges on the early epidemiology of COVID19 Canada is adapting its methods for finding cases and prev RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID
23-07-2020,432,-111,Decrease the spread of COVID19,09-07-2020, RT FinanceCanada We have been working with provinces amp territories during COVID19 to provide  support for essential workers listen to RT CanRevAgency Reminder You can now apply for period 5 of the CERBIf youre still unable to work due to COVID19 you can apply here Canadas COVID19 Economic Response Plan is ensuring Canadians have the support they need to put food on the table and keep a roof over their head Learn more   New CDCMMWR report shows most providers enrolled in the Vaccines for Children program can provide recommended vaccines during the COVID19 pandemic Staying up to date on your childs vaccines is critical to keeping them safe amp healthy now amp always   New report in CDCMMWR shows increases in missed work due to illness in April 2020 among essential workers whose occupations put them at higher risk of exposure to COVID19 Learn more about the impact of COVID19 on workplace absenteeism   CDC has information for populations that may need to take extra precautions to protect against COVID19  This weeks CDCMMWR highlights data from COVID19 patients treated at TheBMC and highlights differences in demographic and clinical characteristics by illness severity Learn more   RT CDCEnvironment DO NOT use bleach solutions or other disinfecting products on food Currently no cases of COVID19 have been identifie RT HHSGov DYK panic attacks and COVID19 share some of the same symptoms Visit  to learn how to spot the differe RT SurgeonGeneral If you travel take these steps to protect yourself amp others from COVID19 during your trip More from CDCgov http RT CDCDirector CDCgov continues to work to address racial and ethnic COVID19 disparities by working with individual jurisdictions to a RT csiscanada On top of keeping up with physicaldistancing and handwashing to stop the spread on COVID19 we must also all do our part RT CPHOCanada 22 As we target COVID19 testing where the virus is spreading a low  positive keeping lt10 indicates our surveillance RT CPHOCanada 12 To date labs across  have tested 3055341 people for COVID19 w an average 3 positive overall Over the past w Thank you to all healthcare providers who are working tirelessly at test assessment centres for COVID19 around Canada ThankYouThursday  RT CPHOCanada Todays COVID19 in  info and updatesGOC website on coronavirus disease  Canada COVID RT CPHOCanada Todays COVID19 Epidemiology in Canada Daily Update  
